0.00000	1.00000
0.01000	0.90000
0.02000	0.85858
0.03000	0.82679
0.04000	0.80000
0.05000	0.77639
0.06000	0.75505
0.07000	0.73542
0.08000	0.71716
0.09000	0.70000
0.10000	0.68377
0.11000	0.66834
0.12000	0.65359
0.13000	0.63944
0.14000	0.62583
0.15000	0.61270
0.16000	0.60000
0.17000	0.58769
0.18000	0.57574
0.19000	0.56411
0.20000	0.55279
0.21000	0.54174
0.22000	0.53096
0.23000	0.52042
0.24000	0.51010
0.25000	0.50000
0.26000	0.49010
0.27000	0.48038
0.28000	0.47085
0.29000	0.46148
0.30000	0.45228
0.31000	0.44322
0.32000	0.43431
0.33000	0.42554
0.34000	0.41690
0.35000	0.40839
0.36000	0.40000
0.37000	0.39172
0.38000	0.38356
0.39000	0.37550
0.40000	0.36754
0.41000	0.35969
0.42000	0.35193
0.43000	0.34426
0.44000	0.33668
0.45000	0.32918
0.46000	0.32177
0.47000	0.31443
0.48000	0.30718
0.49000	0.30000
0.50000	0.29289
0.51000	0.28586
0.52000	0.27889
0.53000	0.27199
0.54000	0.26515
0.55000	0.25838
0.56000	0.25167
0.57000	0.24502
0.58000	0.23842
0.59000	0.23189
0.60000	0.22540
0.61000	0.21898
0.62000	0.21260
0.63000	0.20627
0.64000	0.20000
0.65000	0.19377
0.66000	0.18760
0.67000	0.18146
0.68000	0.17538
0.69000	0.16934
0.70000	0.16334
0.71000	0.15739
0.72000	0.15147
0.73000	0.14560
0.74000	0.13977
0.75000	0.13397
0.76000	0.12822
0.77000	0.12250
0.78000	0.11682
0.79000	0.11118
0.80000	0.10557
0.81000	0.10000
0.82000	0.09446
0.83000	0.08896
0.84000	0.08348
0.85000	0.07805
0.86000	0.07264
0.87000	0.06726
0.88000	0.06192
0.89000	0.05660
0.90000	0.05132
0.91000	0.04606
0.92000	0.04083
0.93000	0.03563
0.94000	0.03046
0.95000	0.02532
0.96000	0.02020
0.97000	0.01511
0.98000	0.01005
0.99000	0.00501
1.00000	0.00000
